id	sz_name	sz_name_en	sz_path	sz_monster_distribute	sz_portal_conf	mmapId
263	行会战争地图5	enname	map/F006.MAP	conf/map/map263MonsterConf.tab	conf/map/map263Portal.tab
264	行会战争地图6	enname	map/F007.MAP	conf/map/map264MonsterConf.tab	conf/map/map264Portal.tab
265	行会战争地图7	enname	map/F008.MAP	conf/map/map265MonsterConf.tab	conf/map/map265Portal.tab
266	行会战争地图8	enname	map/F009.MAP	conf/map/map266MonsterConf.tab	conf/map/map266Portal.tab
267	行会战争地图9	enname	map/F010.MAP	conf/map/map267MonsterConf.tab	conf/map/map267Portal.tab
268	神秘商店	enname	map/Q016.MAP	conf/map/map268MonsterConf.tab	conf/map/map268Portal.tab
269	NPC测试地图	enname	map/R001.MAP	conf/map/map269MonsterConf.tab	conf/map/map269Portal.tab
270	狩猎任务	enname	map/T103.MAP	conf/map/map270MonsterConf.tab	conf/map/map270Portal.tab
271	五兄弟活动室	enname	map/T105.MAP	conf/map/map271MonsterConf.tab	conf/map/map271Portal.tab
272	亡灵间任务	enname	map/T1061.MAP	conf/map/map272MonsterConf.tab	conf/map/map272Portal.tab
273	亡灵间任务	enname	map/T1062.MAP	conf/map/map273MonsterConf.tab	conf/map/map273Portal.tab
274	亡灵间任务	enname	map/T1063.MAP	conf/map/map274MonsterConf.tab	conf/map/map274Portal.tab
275	神秘药水任务	enname	map/T109.MAP	conf/map/map275MonsterConf.tab	conf/map/map275Portal.tab
276	矿工任务	enname	map/T115.MAP	conf/map/map276MonsterConf.tab	conf/map/map276Portal.tab
277	亡灵任务	enname	map/T118.MAP	conf/map/map277MonsterConf.tab	conf/map/map277Portal.tab
278	磨难任务	enname	map/T119.MAP	conf/map/map278MonsterConf.tab	conf/map/map278Portal.tab
279	平安地	enname	map/T125.MAP	conf/map/map279MonsterConf.tab	conf/map/map279Portal.tab
280	远古迷宫	enname	map/T1281.MAP	conf/map/map280MonsterConf.tab	conf/map/map280Portal.tab
281	远古迷宫	enname	map/T1282.MAP	conf/map/map281MonsterConf.tab	conf/map/map281Portal.tab
282	远古迷宫	enname	map/T1283.MAP	conf/map/map282MonsterConf.tab	conf/map/map282Portal.tab
283	审判室	enname	map/T131.MAP	conf/map/map283MonsterConf.tab	conf/map/map283Portal.tab
284	邪恶任务	enname	map/T132.MAP	conf/map/map284MonsterConf.tab	conf/map/map284Portal.tab
285	罗汉阵	enname	map/T134.MAP	conf/map/map285MonsterConf.tab	conf/map/map285Portal.tab
286	不归路	enname	map/T1341.MAP	conf/map/map286MonsterConf.tab	conf/map/map286Portal.tab
287	不归路	enname	map/T1342.MAP	conf/map/map287MonsterConf.tab	conf/map/map287Portal.tab
288	不归路	enname	map/T1343.MAP	conf/map/map288MonsterConf.tab	conf/map/map288Portal.tab
289	暗黑世界	enname	map/T1361.MAP	conf/map/map289MonsterConf.tab	conf/map/map289Portal.tab
290	暗黑世界	enname	map/T1362.MAP	conf/map/map290MonsterConf.tab	conf/map/map290Portal.tab
291	光明间	enname	map/T1363.MAP	conf/map/map291MonsterConf.tab	conf/map/map291Portal.tab
292	拯救任务	enname	map/T138.MAP	conf/map/map292MonsterConf.tab	conf/map/map292Portal.tab
293	魔鬼禁地	enname	map/T139.MAP	conf/map/map293MonsterConf.tab	conf/map/map293Portal.tab
294	天堂房	enname	map/T140.MAP	conf/map/map294MonsterConf.tab	conf/map/map294Portal.tab
